no,username,nickname,komentar,likes,create_time,sentiment_label,label_notes,confidence,needs_review
601,kepinn_666,kepin666 🔰,"kalo saran saya sih, depan dan belakang buat ibu sekeluarga, saya masinisnya",2,1777435232,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
602,nisa55270,NISSA M.P,"klw bisa usul gimna klw gerbong yg blakang buat barang aja Buk , jgn gerbong buat penumpang
😭😭🙏🙏",2,1777434161,Negatif,Humor/sarkasme yang cenderung mengkritik isi pernyataan,0.68,Ya
603,ailamus,Ailamus,mending depan dan belakang itu taruh bubble wrap bu ya biar aman,2,1777433668,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
604,pijat_panggilan3,alone,"ya ampun solusi nya berilian bgt,,,cerdas bgt ibu menteri ,mau tanya donk ko bisa lolos jadi menteri",2,1777432491,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
605,andien_ruhaaaay,ruhaaaaaay🦋,Gerbong depan sama gerbong belakang di isi bubble wrap aja 😭😭😭,2,1777431508,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
606,viinnn_16,Vin,pake formasi 3-4-2-1 aja buu,2,1777431384,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
607,setetesnyalawahid,Govinda,Wooow pemikiran dan solusi serta inovasi ibu ini sungguh OUT OF THE BOX. Tidak pernah terpikirkan sebelumnya. Hanya orang cerdas yang mampu memikirkan solusi seperti ini. 👏🏻👏🏻👏🏻👏🏻👏🏻,2,1777431336,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
608,aditapidolkenn,Adipati,Dikira kita punya immortal,2,1777431208,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
609,ingaa25_,ingaaa 🍒,Mau beliin suamiku gamis dulu 😌,2,1777430960,Netral,Komentar umum atau ambigu tanpa sentimen eksplisit,0.6,Ya
610,zaen_ahmmad10,zaen ahmad,yang di pikirkan bukan depan belakang nya lah pikirkan sistem ke amanan nya biar tidak terjadi kecelakan bukan ngurusin tempat duduk🗿,2,1777430815,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
611,bonifasius838,bOniFAsiuS BONIE,hidup di Indonesia itu berasa ulang tahun tapi dirayakan setiap hari .. selalu aja bangun tidur di beri surprise sama pemerintah .. makasih lho kesayangan .,2,1777430743,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
612,desaal0,Sala,"kita emang paling suka di jepit,tapi bukan dijepit kereta juga 😭",2,1777430232,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
613,ilhamzakaria_05,ilhmzkria.,[Sticker] gimana para saksi?,2,1777429317,Netral,Pertanyaan atau komentar belum menunjukkan polaritas jelas,0.65,Ya
614,fianpratamaputra0,Fiian,"kita laki jarang banget ngerayain ulang taun, tapi kami juga pengen umur panjang bu 🥲",2,1777429053,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
615,_raditya82,_RA_,Sepakat,2,1777426735,Positif,"Dukungan, persetujuan, atau afirmasi literal",0.76,Tidak
616,namira3527,ميرا جولي نوفيانتي✨,"yah bu namanya musibah ma ngak ada yg tau,bukan masalah tempatnya,mana ada orang yg mau kena musibah bu",2,1777426121,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
617,alkautsar72,Al-kautsar,yg salah yg nanya bukan yg jawab yaaa😳,2,1777426063,Netral,Komentar umum atau ambigu tanpa sentimen eksplisit,0.6,Ya
618,mati_tanam1123,Nainggolan,menteri apa ini ya Tuhan Ku..😭😭😭😭😭TOLONGGGGGGGGGG.,2,1777425299,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
619,meikjjd,meki,"Setiap manusia memiliki hak hidup yang sama tanpa pengecualian. Hal ini secara tegas dijamin dalam Undang-Undang Dasar 1945, khususnya Pasal 28A yang menyatakan bahwa “Setiap orang berhak untuk hidup serta berhak mempertahankan hidup dan kehidupannya.” Selain itu, Pasal 28D ayat (1) juga menegaskan bahwa setiap orang berhak atas pengakuan, jaminan, perlindungan, dan kepastian hukum yang adil serta perlakuan yang sama di hadapan hukum.
Berdasarkan hal tersebut, tidak seharusnya ada kebijakan yang terkesan membedakan nilai keselamatan antara satu kelompok dengan kelompok lainnya, baik itu laki-laki maupun perempuan. Dalam situasi yang menyangkut keselamatan jiwa, seluruh manusia memiliki hak yang setara untuk dilindungi tanpa adanya prioritas yang dapat menimbulkan kesan bahwa satu nyawa lebih penting dibanding yang lain.
Meskipun tujuan perlindungan terhadap perempuan dapat dipahami dari sisi sosial dan keamanan, kebijakan publik tetap harus mempertimbangkan prinsip keadilan yang menyeluruh. Perlindungan tidak boleh mengarah pada perlakuan yang menimbulkan ketimpangan dalam hak dasar, terutama hak untuk hidup yang bersifat mutlak dan tidak tergantikan.
Oleh karena itu, setiap kebijakan seharusnya dirancang secara hati-hati, berbasis data, serta mempertimbangkan keselamatan seluruh penumpang tanpa terkecuali, sehingga nilai keadilan dan kemanusiaan tetap terjaga sesuai dengan amanat konstitusi.",2,1777425280,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
620,ai.fachri,Aiii,"evaluasi tuh dari systemnya, komunikasinya,",2,1777425026,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
621,mikell.chr,KELL,[Sticker] walau pun kami jarang di rayakan paling tidak kami juga mau panjang umur,2,1777423217,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
622,dapur_tasikk,Dapur tasik,"Bu, pas Ibu mikirin solusi Ibu lagi kesel sama suami Ibu apa gimana? 😭",2,1777422474,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
623,pualillinazriel,AzrielPualillinmh,ini AI yah?😆,2,1777422146,Netral,Pertanyaan atau komentar belum menunjukkan polaritas jelas,0.65,Ya
624,scorp_1220,~MasT,"Mengurangi Korban❌
Mengganti Korban✅
😌😌",2,1777421172,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
625,yakbe02,Yakbe,lah ketinggalan 1 nih pak yg hrs di reshuffle,2,1777421164,Netral,Komentar umum atau ambigu tanpa sentimen eksplisit,0.6,Ya
626,raflayy_a,raflyy,Pov : saat presentasi tpi tidak belajar dulu,2,1777419268,Netral,Komentar umum atau ambigu tanpa sentimen eksplisit,0.6,Ya
627,christianmelodiest1,Penyembah Lucifer,"ngomong yang penting ❌
yang penting ngomong ✅",2,1777418600,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
628,satu4642,saTu,"Ya Allah aku sebagai laki² yang setiap hari kerja menggunakan krl merasa tidak dihargai banget dengan alasan seperti itu, padahal nyawa aku bukan hanya milikku tapi milik istriku, milik anakku dan milik orang tuaku",2,1777417431,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
629,masjepi8,Mas Jep Security 🔦,"tolong lah jngan di ACC,saya belum nikah ini buk😌🥺",2,1777417322,Netral,Komentar umum atau ambigu tanpa sentimen eksplisit,0.6,Ya
630,rofin356,rofin M,[Sticker] Bukannya mengurangi eh mala ganti korban,2,1777416721,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
631,alkhazio,Pria Dewasa,seumpama ini mah ya. musibah tiba-tiba datang dari atas entah pesawat jatuh kena gerbong tengah. apa nanti akan di rolling lagi posisinya. gimana coba,2,1777415381,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
632,rohimdarkam,Nur Cahaya@99,kenapa gak di kasih gerbong tambahan 3 aja di belakang gerbong khusus untuk meminimalisir jika terjadi kecelakaan sprti yg sdh terjadi saat ini? bukan malah tukeran posisi penumpang blkng hihihi.... 🙏🙏,2,1777413132,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
633,sarenabay,seranabay,[Sticker] cowo pas mendengar ini :,2,1777412962,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
634,doniikris__,ドニ,"diminta cari solusi, malah ganti formasi 🗿",2,1777412617,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
635,rei_kitaro8,きたろ,"bukanya ngasih solusi, malah ubah formasi",2,1777411889,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
636,achmadriyadhi.n,achmadriyadhi.n,"[Sticker] NGOMONG PENTING❎
YANG PENTING NGOMONG✅",2,1777410826,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
637,sona_setiaone,•S O N A •,"aman bu kmi bisa gonta ganti item imo, winter, rosegold🗿",2,1777408411,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
638,panembahan_0,Syanng allunn,menteri jaman sekarang ngomong dulu baru mikir😭,2,1777407690,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
639,domikass12,Dimas Andika,"udh tenang, mandor ma kuat",2,1777404993,Netral,Komentar umum atau ambigu tanpa sentimen eksplisit,0.6,Ya
640,_aacill,acil,kok SOLUSI,2,1777402773,Netral,Komentar terlalu singkat/ambigu untuk polaritas kuat,0.7,Ya
641,muham4dhaekal,K,sekelas menteri pemikirannya kaya gini😭,2,1777402261,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
642,ultramilkpinc,a,"keanya ibunya suka nonton Spiderman deh, jadi terinspirasi hehe",2,1777401812,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
643,malik_2517,MLQ..Egyptian student,dangkal bnr pemikirannya,2,1777401541,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
644,wiku_wikwik,SamawaDecoration,kalo bisa gerbong depan belakang ga usah di pasang,2,1777401319,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
645,bagus.adi496,eaaaaaaaa,sepakat,2,1777400852,Positif,"Dukungan, persetujuan, atau afirmasi literal",0.76,Tidak
646,user9926822444093,ELSA🌺,saran buk.. lebih tepat nyaa gerbong belakang untuk barang barang aja buk,2,1777398723,Netral,Komentar umum atau ambigu tanpa sentimen eksplisit,0.6,Ya
647,afterlife889,ibrahim,Biarpun ditaruh tengah depan belakang kalau sudah waktunya tiba emang bisa dihindari bu??? Gemes deh sama usulan ibu ini 👋,2,1777398226,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
648,soccerway65,motivasion pro,"Udah bener tidur tadi Bu ini👍, eh malah di interview ..",2,1777397261,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
649,basofidoms,Susah_diatur,harusnya yg duduk belakang dan depan itu pejabat saja,2,1777397190,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
650,queen_pisces28,♓️,diganti patung aja bisa ga,2,1777395556,Netral,Komentar umum atau ambigu tanpa sentimen eksplisit,0.6,Ya
651,daniel_thunder,Daniel_Thunder,Boleh gak yg paling belakang itu Kepala BGN dan Gub Kaltim.,2,1777395479,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
652,rchyshsysys,Riantignting,"Gerbang belakang & dpn , hulk, iron man, thor , dll😩",2,1777394541,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
653,fachrizkyyyy,riski lop ayam geprek,oke bu ntar beli immortal dulu,2,1777394293,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
654,mendoanmeqdi,Ultramen Beng Beng,[Sticker] Tidak fantats,2,1777393936,Netral,Komentar umum atau ambigu tanpa sentimen eksplisit,0.6,Ya
655,arifismaill,Arif_🦊,ini mah bukan ngasih solusi jalan keluar tapi jalan buntu😭😭😭😭,2,1777393284,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
656,mhmdbais4,Baissshop,[Sticker] ibu ini beneran😭,2,1777393139,Negatif,Humor/sarkasme yang cenderung mengkritik isi pernyataan,0.68,Ya
657,putra07811,Mas. A,Bingung ahh mau komen apaa😂 terserah diaa😭,2,1777391892,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
658,mahendra_421,alex,"kita juga manusia buu , bukan bajaa 😓",2,1777391085,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
659,iqbllea,ball,kalo ini gua ga sepakat,2,1777390023,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
660,muhammadddrifaiii,2345,"Owalah, aman lah buk",2,1777390018,Netral,Komentar umum atau ambigu tanpa sentimen eksplisit,0.6,Ya
661,tasyyaauliaa_,tasyaa,bener bener dong o,2,1777389645,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
662,abdul.rosyid0178,Jinbun,hebat betul cara berpikirnya ibu ini..sampai bulu kaki saya merinding,2,1777388728,Netral,Komentar umum atau ambigu tanpa sentimen eksplisit,0.6,Ya
663,bellll361,bellll361,mana suaranya mentri PLPB ( mentri pemberdayaan laki laki dan perlindungan bapak bapak)😭,2,1777388039,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
664,faudzi_hamdani,DANI,Sepakat bu.👍🏼,2,1777387887,Netral,Komentar umum atau ambigu tanpa sentimen eksplisit,0.6,Ya
665,iqqballmaulana,Bals,Kalo menurut gua jarak palang agak jauhan sama rel trus kasi lampu merah di setiap palang,2,1777387775,Netral,Komentar umum atau ambigu tanpa sentimen eksplisit,0.6,Ya
666,abdul.latif6853,Abdul Latif,mungkin gerbong belakang dan depan di bikin lebih kuat dan tahan benturan.,2,1777387738,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
667,adiguna307,adiguna,[Sticker],2,1777387726,Netral,Tidak ada opini jelas/komentar hanya sticker atau observasi,0.85,Tidak
668,teman.coffe.mgt,Teman Coffee MagetanXDimsum.Me,tidak sepakat blok,2,1777386713,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
669,bayangan_kecil,IDDHAM║▌✿,"mau depan mau belakang sama aja sih.menurut ku kasih gerbong kosong saja 1 atau 2 kan. kereta kan panjang jadi kalo ada apa apa dibelakang mau didepan dia bakal ngelewati gerbong kosong dulu.
maaf ini menurut ku saja🙏",2,1777386664,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
670,anasia_alamanda,Annisa,"semua orang punya hak yang sama Bu,,mungkin lebih tepatnya, sedikit di improve Bu material gerbong kereta bagian depan dan belakang, mungkin kualitas bajanya lebih kuat, sehingga kalau ada benturan ( mudah2n tidak terjadi lagi ) bisa diminimalisir 🙏,",2,1777386276,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
671,stourssh,arieeys,baju ijo lagi 🥰,2,1777385944,Netral,Komentar umum atau ambigu tanpa sentimen eksplisit,0.6,Ya
672,riajambakk,Riaaaaa,"Ibu mentri yang terhormatt, tolong banget bu jangan asbun mengganti gerbong kereta bukan sebuah solusi yang tepat untuk disampaikan. Kalau digerbang belakang laki2 apakah laki2 akan berubah menjadi spiderman tidak akan mati bisa terbang sendiri dan punya nyawa 9. Apakah kalau gerbang wanita diganti ketengah solusi kecelakaan kereta akan teratasi? Ini bu saya bantu jawabin bisa ibu contek.
Berdasarkan kejadian tersebut, kami bersama pihak terkait sedang melakukan evaluasi menyeluruh dan diskusi lintas sektor untuk menganalisis penyebab kecelakaan serta menyusun langkah preventif ke depan. Beberapa upaya yang perlu segera dilakukan antara lain:
1. Mengevaluasi kembali seluruh jalur perlintasan kereta yang belum memiliki palang pintu atau yang palangnya rusak, agar segera diperbaiki dan difungsikan dengan optimal.
2. Mengimbau para pengguna mobil listrik agar lebih mawas diri terhadap kondisi baterai dan sistem kendaraan, terutama saat melintas di perlintasan kereta.
3. Berkoordinasi dengan pihak produsen dan instansi terkait untuk meng-upgrade fitur keselamatan, khususnya sistem roda terkunci pada mobil listrik yang berpotensi membahayakan saat kondisi darurat.
4. Mengajak kepolisian serta masyarakat untuk lebih aktif menjaga disiplin dan pengawasan di area palang pintu perlintasan kereta.
ini contoh yaaa bu, bisa ditambahkan lagii. Ibarat lagi sakit kepala terus solusinya pindahin kepalanya ke kaki. Capee deeeh.. mimin tolong dibantu reminderr dong mentri2nyaaa @gerindra",2,1777385781,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
673,kemengdeng,anti madrid MU!!!,sepakat,2,1777385099,Positif,"Dukungan, persetujuan, atau afirmasi literal",0.76,Tidak
674,akun_baru669,Ruscing,"""Sepakat""😭",2,1777384108,Negatif,Humor/sarkasme yang cenderung mengkritik isi pernyataan,0.68,Ya
675,oteee41,Pantherrr,@キブン @kulkul,2,1777383791,Netral,Komentar umum atau ambigu tanpa sentimen eksplisit,0.6,Ya
676,hanzow102,Hanziro,Mengurangi korban❎️Mengganti korban✅️,2,1777382780,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
677,chocolateenak006,Riana,"Jgn bgtu jln keluar nya bu 🙈 tp d benahi lg lintasan kereta api nya,, d jaga ketat spy tdk ada yg menyerobot antrian, atau gimana gitu",2,1777381759,Netral,Pertanyaan atau komentar belum menunjukkan polaritas jelas,0.65,Ya
678,princessayy_,princessayy_,kenapa 2 gerbong belakang dan 2 gerbong utama ga di buat kosong aja ? atau jadi ruang khusus apa gitu. kalau dr saran ibu ini sorrrryyy menurut ku sama aja yaa gaada perubahan nya🥺,2,1777381749,Netral,Pertanyaan atau komentar belum menunjukkan polaritas jelas,0.65,Ya
679,sogaalqassam,SoG@,jawabannya bukan solusi,2,1777381285,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
680,bobon_sat,bobon_sat,ada kereta akan melintas namun jalur belum steril kok yg dievaluasi malah posisi gerbong,2,1777380522,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
681,wutrulookingatbeach,unknown,jujur gw nangis liat hal ini.,2,1777380129,Netral,Komentar umum atau ambigu tanpa sentimen eksplisit,0.6,Ya
682,yunitanugroho86,d'p@!J•,ganti masinisnya dng spiderman aman kok pernah liat di film,2,1777379962,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
683,fitari_12,mpok pit,"coba dong jgn kasih usulan utk KAI nya tapi kasih usulan utk pengguna jalan di luar rel nya,bukan KAI yg memahami warga tapi warga yg harus memahami KAI karena jalur dan sistemnya sdh terstruktur klo tidak di ganggu tdk mungkin ada gangguan dr KAI 😭😭😭",2,1777379431,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
684,its.dimat,MR. Moon,"Maksudnya mau tukar korban?? Tolong lah kalo ngasih masukan yang masuk di akal, bukannya malah jadi parodi kayak gini.",2,1777379157,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
685,marsyel136,aditya pratama,harusnya solusinya gini kasih GERBONG KOSONG di belakang untuk mencegah hal seperti ini terulang lagi,2,1777378498,Negatif,"Kritik, penolakan, keluhan, atau sarkasme terhadap isi pernyataan/solusi",0.82,Tidak
